Date,Open,High,Low,Close,PP,R1,S1,R2,S2,R3,S3,R4,S4,R5,S5
2011-08-05,5204.35,5229.65,5116.45,5211.25,5185.783333333333,5255.116666666666,5141.916666666666,5298.983333333333,5072.583333333333,5368.316666666666,5028.716666666666,5437.65,4984.8499999999985,5506.983333333332,4940.983333333334
2011-08-08,5083.85,5204.2,5054.05,5118.5,5125.583333333333,5197.116666666666,5046.966666666666,5275.733333333333,4975.433333333333,5347.2666666666655,4896.816666666667,5418.799999999999,4818.200000000001,5490.333333333332,4739.583333333332
2011-08-09,4947.9,5167.0,4946.45,5072.85,5062.1,5177.750000000001,4957.200000000001,5282.650000000001,4841.55,5398.300000000001,4736.650000000001,5513.950000000003,4631.750000000002,5629.600000000002,4526.850000000002
2011-08-10,5196.55,5197.95,5123.35,5161.0,5160.766666666666,5198.1833333333325,5123.583333333333,5235.366666666666,5086.166666666667,5272.783333333332,5048.983333333334,5310.199999999997,5011.800000000001,5347.616666666665,4974.616666666667
2011-08-11,5128.0,5184.95,5121.0,5138.3,5148.083333333333,5175.166666666666,5111.216666666666,5212.033333333333,5084.133333333333,5239.116666666666,5047.266666666666,5266.200000000001,5010.4000000000015,5293.283333333333,4973.533333333333
2011-08-12,5194.4,5194.45,5053.35,5072.95,5106.916666666667,5160.483333333334,5019.383333333334,5248.016666666666,4965.8166666666675,5301.583333333333,4878.283333333335,5355.149999999998,4790.750000000002,5408.716666666667,4703.216666666669
2011-08-16,5125.75,5132.2,5015.4,5035.8,5061.133333333332,5106.866666666665,4990.066666666665,5177.9333333333325,4944.333333333332,5223.666666666665,4873.266666666665,5269.399999999998,4802.199999999999,5315.133333333331,4731.13333333333
2011-08-17,5030.3,5112.15,5017.25,5056.6,5062.0,5106.75,5011.85,5156.9,4967.1,5201.65,4916.950000000001,5246.4,4866.800000000001,5291.15,4816.6500000000015
2011-08-18,5077.95,5078.6,4932.15,4944.15,4984.966666666666,5037.783333333333,4891.333333333332,5131.416666666667,4838.5166666666655,5184.233333333334,4744.883333333331,5237.049999999999,4651.249999999996,5289.866666666667,4557.616666666663
2011-08-19,4859.3,4893.6,4796.1,4845.65,4845.116666666667,4894.133333333333,4796.633333333333,4942.616666666667,4747.616666666667,4991.633333333333,4699.133333333333,5040.65,4650.65,5089.666666666666,4602.166666666666
2011-08-22,4843.7,4910.05,4808.75,4898.8,4872.533333333333,4936.316666666666,4835.0166666666655,4973.833333333333,4771.233333333333,5037.616666666666,4733.716666666665,5101.399999999998,4696.199999999997,5165.183333333331,4658.683333333331
2011-08-23,4925.15,4965.8,4863.8,4948.9,4926.166666666667,4988.533333333334,4886.533333333334,5028.166666666667,4824.166666666667,5090.533333333334,4784.533333333334,5152.899999999998,4744.899999999998,5215.266666666666,4705.266666666666
2011-08-24,4934.35,4962.4,4875.3,4888.9,4908.866666666667,4942.433333333333,4855.333333333334,4995.966666666666,4821.766666666667,5029.533333333333,4768.2333333333345,5063.0999999999985,4714.700000000003,5096.666666666666,4661.166666666668
2011-08-25,4914.65,4915.85,4825.05,4839.6,4860.166666666667,4895.283333333334,4804.483333333334,4950.966666666667,4769.366666666667,4986.083333333334,4713.683333333333,5021.199999999999,4658.0,5056.3166666666675,4602.316666666666
2011-08-26,4839.25,4872.0,4720.0,4747.8,4779.933333333333,4839.866666666667,4687.866666666667,4931.933333333333,4627.933333333333,4991.866666666667,4535.866666666667,5051.799999999999,4443.799999999999,5111.733333333334,4351.733333333334
2011-08-29,4806.2,4934.4,4806.05,4919.6,4886.683333333333,4967.316666666667,4838.966666666667,5015.033333333333,4758.333333333334,5095.666666666666,4710.616666666668,5176.299999999997,4662.9000000000015,5256.9333333333325,4615.183333333334
2011-08-30,4973.25,5016.25,4927.55,5001.0,4981.599999999999,5035.649999999999,4946.949999999999,5070.299999999999,4892.9,5124.3499999999985,4858.249999999999,5178.399999999998,4823.5999999999985,5232.449999999997,4788.949999999997
2011-09-02,5109.8,5113.7,4993.35,5040.0,5049.016666666666,5104.6833333333325,4984.333333333333,5169.366666666666,4928.666666666667,5225.033333333332,4863.983333333334,5280.699999999997,4799.300000000001,5336.366666666665,4734.616666666667
2011-09-05,4998.9,5030.3,4964.45,5017.2,5003.983333333334,5043.516666666667,4977.666666666667,5069.833333333334,4938.133333333333,5109.366666666668,4911.816666666667,5148.9000000000015,4885.5,5188.433333333334,4859.183333333334
2011-09-06,4993.35,5072.9,4942.9,5064.3,5026.7,5110.5,4980.5,5156.7,4896.7,5240.5,4850.5,5324.299999999999,4804.299999999999,5408.1,4758.1
2011-09-07,5080.15,5154.5,5076.3,5124.65,5118.483333333333,5160.666666666665,5082.466666666665,5196.6833333333325,5040.283333333333,5238.866666666665,5004.2666666666655,5281.049999999996,4968.249999999996,5323.23333333333,4932.23333333333
2011-09-08,5139.2,5169.25,5098.25,5153.25,5140.25,5182.25,5111.25,5211.25,5069.25,5253.25,5040.25,5295.25,5011.25,5337.25,4982.25
2011-09-09,5161.3,5163.75,5046.8,5059.45,5090.0,5133.2,5016.25,5206.95,4973.05,5250.15,4899.3,5293.3499999999985,4825.549999999999,5336.549999999999,4751.799999999999
2011-09-12,4981.7,4985.6,4911.25,4946.8,4947.883333333334,4984.516666666668,4910.166666666668,5022.2333333333345,4873.533333333334,5058.866666666669,4835.8166666666675,5095.500000000002,4798.1,5132.133333333337,4760.383333333335
2011-09-13,4977.8,5030.15,4911.05,4940.95,4960.716666666667,5010.383333333334,4891.283333333335,5079.816666666667,4841.616666666668,5129.483333333334,4772.183333333335,5179.15,4702.750000000004,5228.8166666666675,4633.316666666669
2011-09-14,4965.05,5026.15,4917.4,5012.55,4985.366666666666,5053.333333333332,4944.583333333332,5094.116666666666,4876.616666666666,5162.083333333332,4835.833333333332,5230.049999999999,4795.049999999999,5298.016666666665,4754.266666666665
2011-09-15,5062.35,5091.45,4967.45,5075.7,5044.866666666666,5122.283333333332,4998.283333333332,5168.866666666666,4920.866666666666,5246.283333333332,4874.283333333332,5323.700000000001,4827.700000000001,5401.116666666665,4781.116666666665
2011-09-16,5123.35,5143.6,5068.1,5084.25,5098.650000000001,5129.200000000001,5053.700000000001,5174.150000000001,5023.150000000001,5204.700000000001,4978.200000000001,5235.25,4933.25,5265.800000000001,4888.300000000001
2011-09-19,5068.4,5068.4,5019.25,5031.95,5039.866666666666,5060.483333333332,5011.333333333332,5089.0166666666655,4990.716666666666,5109.633333333331,4962.1833333333325,5130.249999999998,4933.65,5150.866666666663,4905.116666666665
2011-09-20,5042.55,5149.9,5035.25,5140.2,5108.45,5181.65,5067.0,5223.099999999999,4993.8,5296.299999999999,4952.35,5369.499999999998,4910.9,5442.699999999999,4869.450000000001
2011-09-21,5153.75,5168.4,5109.85,5133.25,5137.166666666667,5164.483333333334,5105.933333333334,5195.716666666666,5078.616666666668,5223.033333333333,5047.383333333335,5250.3499999999985,5016.1500000000015,5277.666666666666,4984.91666666667
2011-09-22,5054.45,5059.85,4907.75,4923.65,4963.75,5019.75,4867.65,5115.85,4811.65,5171.85,4715.549999999999,5227.85,4619.449999999999,5283.85,4523.3499999999985
2011-09-23,4873.75,4930.25,4829.6,4867.75,4875.866666666667,4922.133333333333,4821.483333333334,4976.516666666666,4775.216666666667,5022.783333333333,4720.833333333334,5069.049999999999,4666.450000000001,5115.316666666666,4612.0666666666675
2011-09-26,4878.6,4879.8,4758.85,4835.4,4824.683333333333,4890.516666666666,4769.566666666667,4945.633333333333,4703.733333333334,5011.466666666666,4648.616666666667,5077.299999999999,4593.499999999998,5143.133333333331,4538.383333333333
2011-09-27,4905.15,4982.95,4905.15,4971.25,4953.116666666666,5001.083333333332,4923.283333333332,5030.916666666666,4875.316666666666,5078.883333333332,4845.483333333332,5126.8499999999985,4815.65,5174.816666666666,4785.816666666664
2011-09-28,5005.5,5006.05,4918.45,4945.9,4956.8,4995.150000000001,4907.55,5044.400000000001,4869.2,5082.750000000001,4819.95,5121.100000000002,4770.700000000001,5159.450000000001,4721.450000000001
2011-09-29,4924.2,5034.25,4906.0,5015.45,4985.233333333334,5064.466666666667,4936.216666666667,5113.483333333334,4856.983333333334,5192.716666666667,4807.966666666667,5271.950000000001,4758.950000000001,5351.183333333334,4709.933333333334
2011-09-30,4990.15,5025.55,4924.3,4943.25,4964.366666666667,5004.433333333333,4903.183333333333,5065.616666666667,4863.116666666667,5105.683333333333,4801.933333333333,5145.749999999998,4740.749999999998,5185.816666666666,4679.566666666666
2011-10-03,4874.4,4879.15,4823.9,4849.5,4850.849999999999,4877.799999999999,4822.549999999999,4906.099999999999,4795.599999999999,4933.049999999999,4767.299999999999,4960.0,4739.0,4986.949999999999,4710.699999999999
2011-10-04,4823.5,4869.75,4728.3,4772.15,4790.066666666667,4851.833333333333,4710.383333333333,4931.516666666666,4648.616666666667,4993.283333333333,4568.933333333333,5055.049999999999,4489.25,5116.816666666666,4409.566666666666
2011-10-05,4791.3,4827.8,4741.0,4751.3,4773.366666666666,4805.733333333332,4718.933333333332,4860.166666666666,4686.566666666666,4892.533333333332,4632.133333333331,4924.899999999998,4577.699999999997,4957.266666666663,4523.266666666663
2011-10-07,4883.65,4922.6,4861.2,4888.05,4890.616666666666,4920.033333333332,4858.633333333331,4952.016666666666,4829.216666666665,4981.4333333333325,4797.233333333331,5010.85,4765.249999999996,5040.266666666665,4733.266666666663
2011-10-10,4886.85,4991.15,4882.05,4979.6,4950.933333333333,5019.816666666667,4910.716666666667,5060.033333333333,4841.833333333334,5128.916666666666,4801.616666666668,5197.799999999997,4761.4000000000015,5266.6833333333325,4721.183333333334
2011-10-11,5019.9,5045.1,4964.0,4974.35,4994.483333333334,5024.966666666667,4943.866666666667,5075.583333333334,4913.383333333333,5106.0666666666675,4862.766666666666,5136.550000000001,4812.15,5167.033333333335,4761.533333333333
2011-10-12,5011.2,5109.8,4997.65,5099.4,5068.95,5140.25,5028.099999999999,5181.1,4956.799999999999,5252.400000000001,4915.949999999999,5323.700000000001,4875.099999999997,5395.0,4834.249999999998
2011-10-13,5130.8,5136.95,5067.65,5077.85,5094.15,5120.65,5051.349999999999,5163.45,5024.849999999999,5189.95,4982.049999999999,5216.449999999999,4939.25,5242.950000000001,4896.449999999999
2011-10-14,5057.35,5141.4,5056.6,5132.3,5110.099999999999,5163.5999999999985,5078.799999999999,5194.899999999999,5025.3,5248.399999999998,4994.0,5301.899999999998,4962.700000000001,5355.399999999996,4931.4
2011-10-17,5156.2,5160.2,5084.5,5118.25,5120.983333333334,5157.466666666667,5081.766666666667,5196.683333333333,5045.283333333334,5233.166666666667,5006.0666666666675,5269.6500000000015,4966.850000000002,5306.133333333335,4927.633333333335
2011-10-18,5049.45,5057.5,5011.05,5037.5,5035.349999999999,5059.649999999999,5013.199999999999,5081.799999999999,4988.9,5106.0999999999985,4966.749999999999,5130.399999999998,4944.5999999999985,5154.699999999997,4922.449999999997
2011-10-19,5080.45,5148.05,5075.3,5139.15,5120.833333333333,5166.366666666666,5093.616666666666,5193.583333333333,5048.083333333333,5239.116666666666,5020.866666666666,5284.649999999998,4993.649999999998,5330.183333333331,4966.433333333331
2011-10-20,5086.55,5099.0,5033.95,5091.9,5074.95,5115.95,5050.9,5140.0,5009.9,5181.0,4985.849999999999,5222.0,4961.799999999999,5263.0,4937.75
2011-10-21,5106.6,5120.75,5037.95,5049.95,5069.55,5101.150000000001,5018.35,5152.35,4986.75,5183.950000000001,4935.55,5215.550000000003,4884.350000000002,5247.1500000000015,4833.1500000000015
2011-10-24,5114.7,5145.65,5084.75,5098.35,5109.583333333333,5134.416666666666,5073.516666666666,5170.483333333333,5048.683333333333,5195.316666666666,5012.616666666667,5220.15,4976.550000000001,5244.983333333332,4940.483333333334
2011-10-25,5137.9,5211.0,5085.55,5191.6,5162.716666666666,5239.883333333332,5114.4333333333325,5288.166666666666,5037.266666666666,5365.333333333332,4988.983333333333,5442.499999999996,4940.699999999997,5519.666666666664,4892.416666666664
2011-10-26,5214.95,5219.25,5196.15,5201.8,5205.733333333334,5215.3166666666675,5192.216666666667,5228.833333333334,5182.633333333333,5238.416666666668,5169.116666666667,5248.000000000002,5155.6,5257.583333333336,5142.083333333334
2011-10-28,5341.9,5399.7,5322.8,5360.7,5361.066666666667,5399.333333333333,5322.433333333333,5437.966666666666,5284.166666666667,5476.233333333333,5245.533333333334,5514.5,5206.9000000000015,5552.766666666666,5168.266666666666
2011-10-31,5358.9,5360.25,5314.6,5326.6,5333.816666666667,5353.033333333333,5307.383333333333,5379.466666666666,5288.166666666667,5398.6833333333325,5261.733333333334,5417.9,5235.300000000001,5437.116666666665,5208.866666666667
2011-11-01,5278.6,5310.85,5238.3,5257.95,5269.033333333334,5299.766666666667,5227.216666666667,5341.583333333334,5196.483333333334,5372.3166666666675,5154.666666666667,5403.050000000001,5112.850000000002,5433.783333333335,5071.033333333333
2011-11-02,5216.75,5300.1,5204.95,5258.45,5254.5,5304.05,5208.9,5349.650000000001,5159.349999999999,5399.200000000001,5113.749999999999,5448.750000000002,5068.149999999998,5498.300000000001,5022.549999999999
2011-11-03,5241.55,5281.6,5201.85,5265.75,5249.733333333334,5297.616666666667,5217.866666666667,5329.483333333334,5169.983333333334,5377.366666666667,5138.116666666667,5425.25,5106.25,5473.133333333333,5074.383333333333
2011-11-04,5325.4,5326.45,5256.8,5284.2,5289.150000000001,5321.500000000001,5251.850000000001,5358.8,5219.500000000001,5391.150000000001,5182.200000000002,5423.5,5144.9000000000015,5455.850000000002,5107.600000000002
2011-11-08,5292.25,5304.25,5252.0,5289.35,5281.866666666667,5311.733333333334,5259.483333333334,5334.116666666667,5229.616666666667,5363.983333333334,5207.233333333334,5393.85,5184.85,5423.716666666667,5162.466666666667
2011-11-09,5309.7,5317.5,5211.75,5221.05,5250.099999999999,5288.449999999999,5182.699999999999,5355.849999999999,5144.349999999999,5394.199999999999,5076.949999999999,5432.549999999999,5009.549999999999,5470.899999999998,4942.149999999998
2011-11-11,5159.75,5198.6,5142.25,5168.85,5169.900000000001,5197.550000000001,5141.200000000001,5226.250000000001,5113.55,5253.9000000000015,5084.85,5281.550000000001,5056.15,5309.200000000003,5027.450000000001
2011-11-14,5217.35,5228.9,5140.55,5148.35,5172.6,5204.650000000001,5116.300000000001,5260.95,5084.250000000001,5293.0,5027.950000000002,5325.049999999999,4971.650000000003,5357.1,4915.350000000002
2011-11-15,5131.2,5158.75,5052.85,5068.5,5093.366666666667,5133.883333333333,5027.983333333334,5199.266666666666,4987.466666666667,5239.783333333333,4922.083333333334,5280.299999999999,4856.700000000001,5320.816666666666,4791.3166666666675
2011-11-16,5059.1,5065.2,4989.5,5030.45,5028.383333333334,5067.266666666668,4991.566666666668,5104.083333333334,4952.683333333334,5142.966666666668,4915.866666666669,5181.850000000002,4879.050000000003,5220.733333333337,4842.233333333337
2011-11-17,5027.1,5036.8,4919.45,4934.75,4963.666666666667,5007.883333333334,4890.533333333334,5081.016666666667,4846.316666666667,5125.2333333333345,4773.183333333333,5169.450000000001,4700.049999999999,5213.666666666668,4626.916666666668
2011-11-18,4899.15,4915.9,4837.95,4905.8,4886.549999999999,4935.149999999999,4857.199999999999,4964.499999999999,4808.599999999999,5013.0999999999985,4779.249999999999,5061.699999999999,4749.899999999998,5110.299999999997,4720.549999999999
2011-11-21,4873.8,4873.8,4764.8,4778.35,4805.650000000001,4846.500000000001,4737.500000000001,4914.650000000001,4696.650000000001,4955.500000000001,4628.500000000001,4996.3499999999985,4560.3499999999985,5037.200000000001,4492.200000000001
2011-11-22,4794.85,4854.0,4782.55,4812.35,4816.3,4850.05,4778.6,4887.75,4744.85,4921.5,4707.150000000001,4955.25,4669.450000000001,4989.0,4631.75
2011-11-23,4779.5,4779.5,4640.95,4706.45,4708.966666666667,4776.9833333333345,4638.433333333334,4847.516666666667,4570.416666666667,4915.533333333335,4499.883333333334,4983.550000000003,4429.350000000002,5051.566666666669,4358.816666666669
2011-11-24,4707.55,4771.1,4639.1,4756.45,4722.216666666667,4805.333333333334,4673.333333333334,4854.216666666667,4590.216666666667,4937.333333333334,4541.333333333334,5020.450000000001,4492.450000000001,5103.5666666666675,4443.5666666666675
2011-11-25,4731.3,4767.3,4693.1,4710.05,4723.483333333334,4753.866666666667,4679.666666666667,4797.683333333333,4649.283333333334,4828.066666666667,4605.466666666667,4858.450000000001,4561.65,4888.833333333332,4517.833333333334
2011-11-28,4769.3,4859.1,4766.4,4851.3,4825.599999999999,4884.799999999999,4792.0999999999985,4918.3,4732.899999999999,4977.5,4699.399999999998,5036.700000000001,4665.899999999998,5095.9,4632.399999999996
2011-11-29,4864.2,4866.1,4787.1,4805.1,4819.433333333333,4851.766666666666,4772.766666666666,4898.433333333333,4740.433333333333,4930.766666666666,4693.766666666666,4963.0999999999985,4647.0999999999985,4995.4333333333325,4600.4333333333325
2011-11-30,4766.15,4851.55,4754.8,4832.05,4812.8,4870.8,4774.05,4909.55,4716.05,4967.55,4677.3,5025.549999999999,4638.549999999999,5083.549999999999,4599.799999999999
2011-12-01,4970.85,5011.9,4916.7,4936.85,4955.15,4993.599999999999,4898.4,5050.349999999999,4859.95,5088.799999999999,4803.2,5127.25,4746.449999999999,5165.699999999999,4689.700000000001
2011-12-02,4940.85,5062.55,4918.4,5050.15,5010.366666666667,5102.333333333334,4958.183333333333,5154.516666666667,4866.216666666666,5246.4833333333345,4814.033333333333,5338.450000000003,4761.8499999999985,5430.416666666668,4709.666666666666
2011-12-05,5036.5,5055.4,5002.55,5039.15,5032.366666666667,5062.183333333333,5009.333333333334,5085.216666666666,4979.516666666667,5115.033333333333,4956.4833333333345,5144.8499999999985,4933.450000000003,5174.666666666666,4910.416666666668
2011-12-07,5050.1,5099.25,5032.25,5062.6,5064.7,5097.15,5030.15,5131.7,4997.7,5164.15,4963.15,5196.5999999999985,4928.5999999999985,5229.049999999999,4894.049999999999
2011-12-08,5037.4,5049.05,4921.45,4943.65,4971.383333333333,5021.316666666667,4893.716666666666,5098.983333333334,4843.783333333333,5148.916666666667,4766.116666666666,5198.85,4688.449999999999,5248.783333333333,4610.783333333333
2011-12-09,4870.75,4918.35,4841.75,4866.7,4875.599999999999,4909.449999999999,4832.8499999999985,4952.2,4798.999999999999,4986.049999999999,4756.249999999998,5019.9,4713.499999999998,5053.749999999998,4670.749999999996
2011-12-12,4906.85,4910.25,4755.55,4764.6,4810.133333333333,4864.716666666666,4710.016666666666,4964.833333333333,4655.433333333333,5019.416666666666,4555.316666666667,5073.999999999998,4455.199999999999,5128.583333333332,4355.083333333332
2011-12-13,4733.6,4824.7,4728.5,4800.6,4784.6,4840.700000000001,4744.500000000001,4880.8,4688.400000000001,4936.900000000001,4648.300000000001,4993.000000000002,4608.200000000003,5049.100000000002,4568.100000000002
2011-12-14,4788.7,4839.55,4750.4,4763.25,4784.400000000001,4818.4000000000015,4729.250000000001,4873.550000000001,4695.25,4907.550000000002,4640.1,4941.550000000003,4584.949999999999,4975.550000000003,4529.800000000001
2011-12-15,4712.8,4768.65,4673.85,4746.35,4729.616666666667,4785.383333333333,4690.583333333334,4824.416666666666,4634.8166666666675,4880.1833333333325,4595.783333333335,4935.949999999999,4556.750000000002,4991.716666666665,4517.716666666669
2011-12-16,4752.5,4818.85,4628.2,4651.6,4699.55,4770.900000000001,4580.25,4890.200000000001,4508.9,4961.550000000001,4389.599999999999,5032.900000000003,4270.299999999999,5104.250000000002,4151.0
2011-12-19,4623.15,4623.15,4555.9,4613.1,4597.383333333333,4638.866666666667,4571.616666666667,4664.633333333333,4530.133333333333,4706.116666666667,4504.366666666667,4747.6,4478.6,4789.083333333334,4452.833333333334
2011-12-20,4635.8,4637.25,4531.15,4544.2,4570.866666666666,4610.583333333332,4504.483333333332,4676.966666666666,4464.7666666666655,4716.6833333333325,4398.383333333331,4756.4,4331.999999999998,4796.116666666665,4265.616666666663
2011-12-21,4636.45,4707.35,4601.95,4693.15,4667.483333333333,4733.0166666666655,4627.616666666665,4772.883333333333,4562.083333333332,4838.416666666666,4522.216666666664,4903.949999999999,4482.349999999995,4969.483333333332,4442.48333333333
2011-12-22,4636.9,4740.6,4632.95,4733.85,4702.466666666666,4771.983333333333,4664.333333333332,4810.116666666667,4594.816666666666,4879.633333333333,4556.683333333332,4949.15,4518.549999999996,5018.666666666666,4480.416666666664
2011-12-23,4763.2,4763.45,4693.2,4714.0,4723.55,4753.900000000001,4683.650000000001,4793.8,4653.3,4824.150000000001,4613.400000000001,4854.500000000004,4573.500000000004,4884.850000000002,4533.600000000002
2011-12-26,4718.15,4787.25,4718.15,4779.0,4761.466666666666,4804.783333333333,4735.6833333333325,4830.566666666667,4692.366666666666,4873.883333333333,4666.583333333332,4917.199999999999,4640.799999999997,4960.516666666666,4615.016666666665
2011-12-27,4780.2,4800.5,4723.65,4750.5,4758.216666666666,4792.783333333333,4715.9333333333325,4835.066666666667,4681.366666666666,4869.633333333333,4639.083333333332,4904.199999999999,4596.799999999997,4938.766666666666,4554.516666666665
2011-12-28,4756.2,4756.2,4685.65,4705.8,4715.883333333332,4746.116666666665,4675.566666666665,4786.4333333333325,4645.333333333332,4816.666666666665,4605.016666666665,4846.899999999998,4564.699999999999,4877.133333333331,4524.38333333333
2011-12-29,4681.15,4701.8,4639.05,4646.25,4662.366666666667,4685.683333333333,4622.933333333333,4725.116666666667,4599.616666666667,4748.433333333333,4560.183333333333,4771.749999999998,4520.749999999998,4795.066666666666,4481.316666666666
2011-12-30,4659.95,4690.45,4608.9,4624.3,4641.216666666666,4673.533333333333,4591.983333333333,4722.766666666666,4559.666666666666,4755.083333333333,4510.4333333333325,4787.399999999998,4461.199999999999,4819.716666666667,4411.966666666665
2012-01-02,4640.2,4645.95,4588.05,4636.75,4623.583333333333,4659.116666666666,4601.216666666666,4681.483333333333,4565.683333333333,4717.0166666666655,4543.316666666667,4752.549999999999,4520.950000000001,4788.083333333332,4498.583333333332
2012-01-03,4675.8,4773.1,4675.8,4765.3,4738.066666666667,4800.333333333333,4703.033333333333,4835.366666666667,4640.766666666666,4897.633333333333,4605.733333333333,4959.9,4570.700000000001,5022.166666666666,4535.666666666664
2012-01-04,4774.95,4782.85,4728.85,4749.65,4753.783333333334,4778.716666666667,4724.716666666667,4807.783333333334,4699.783333333334,4832.716666666667,4670.716666666667,4857.6500000000015,4641.6500000000015,4882.583333333334,4612.583333333334
2012-01-05,4749.0,4779.8,4730.15,4749.95,4753.3,4776.450000000001,4726.8,4802.950000000001,4703.65,4826.100000000001,4677.15,4849.250000000004,4650.65,4872.4000000000015,4624.15
2012-01-06,4724.15,4794.9,4686.85,4754.1,4745.283333333334,4803.716666666667,4695.666666666668,4853.333333333333,4637.2333333333345,4911.766666666666,4587.616666666669,4970.200000000001,4538.000000000004,5028.633333333333,4488.383333333337
2012-01-07,4755.6,4759.4,4743.05,4746.9,4749.783333333334,4756.516666666667,4740.166666666668,4766.133333333333,4733.433333333334,4772.866666666667,4723.816666666668,4779.6,4714.200000000004,4786.333333333334,4704.583333333336
2012-01-09,4747.55,4758.7,4695.45,4742.8,4732.316666666667,4769.183333333333,4705.933333333333,4795.566666666667,4669.066666666667,4832.433333333333,4642.683333333333,4869.300000000003,4616.300000000003,4906.166666666668,4589.916666666668
2012-01-10,4771.85,4855.9,4768.25,4849.55,4824.566666666667,4880.883333333333,4793.233333333334,4912.216666666666,4736.916666666667,4968.533333333333,4705.583333333334,5024.85,4674.250000000002,5081.166666666666,4642.916666666668
2012-01-11,4863.15,4877.2,4841.6,4860.95,4859.916666666667,4878.233333333334,4842.633333333334,4895.516666666666,4824.3166666666675,4913.833333333333,4807.033333333335,4932.149999999998,4789.750000000002,4950.466666666667,4772.466666666669
2012-01-12,4840.95,4869.2,4803.9,4831.25,4834.783333333333,4865.666666666666,4800.366666666666,4900.083333333333,4769.483333333333,4930.966666666666,4735.066666666666,4961.8499999999985,4700.65,4992.733333333334,4666.233333333332
2012-01-13,4861.95,4898.85,4834.2,4866.0,4866.349999999999,4898.499999999999,4833.8499999999985,4931.0,4801.699999999999,4963.15,4769.199999999998,4995.300000000001,4736.699999999997,5027.449999999999,4704.199999999997
2012-01-16,4844.0,4880.8,4827.05,4873.9,4860.583333333333,4894.116666666666,4840.366666666666,4914.333333333333,4806.833333333333,4947.866666666666,4786.616666666666,4981.399999999998,4766.399999999998,5014.933333333331,4746.183333333331
2012-01-17,4904.5,4975.55,4904.0,4967.3,4948.95,4993.9,4922.349999999999,5020.5,4877.4,5065.45,4850.799999999999,5110.399999999998,4824.199999999997,5155.3499999999985,4797.5999999999985
2012-01-18,4977.75,4980.65,4931.05,4955.8,4955.833333333333,4980.616666666666,4931.016666666666,5005.4333333333325,4906.233333333334,5030.216666666665,4881.416666666667,5054.999999999998,4856.600000000002,5079.783333333331,4831.783333333333
2012-01-19,4995.0,5023.8,4991.4,5018.4,5011.2,5031.0,4998.599999999999,5043.6,4978.799999999999,5063.400000000001,4966.199999999999,5083.200000000001,4953.599999999997,5103.0,4940.999999999998
2012-01-20,5044.85,5064.15,5004.3,5048.6,5039.016666666667,5073.7333333333345,5013.883333333335,5098.866666666667,4979.166666666668,5133.583333333334,4954.033333333336,5168.300000000001,4928.900000000005,5203.016666666668,4903.76666666667
2012-01-23,5025.35,5059.55,5021.35,5046.25,5042.383333333334,5063.416666666668,5025.216666666668,5080.583333333334,5004.183333333334,5101.616666666668,4987.016666666668,5122.6500000000015,4969.85,5143.683333333334,4952.683333333336
2012-01-24,5064.8,5141.05,5049.8,5127.35,5106.066666666667,5162.333333333333,5071.083333333333,5197.316666666667,5014.816666666667,5253.583333333333,4979.833333333333,5309.8499999999985,4944.8499999999985,5366.116666666665,4909.866666666665
2012-01-25,5151.5,5174.15,5130.25,5158.3,5154.233333333334,5178.216666666667,5134.3166666666675,5198.133333333333,5110.333333333334,5222.116666666667,5090.416666666668,5246.1,5070.500000000002,5270.083333333334,5050.583333333336
2012-01-27,5216.75,5217.0,5162.4,5204.7,5194.7,5227.0,5172.4,5249.3,5140.099999999999,5281.6,5117.799999999999,5313.9,5095.499999999998,5346.200000000001,5073.199999999999
2012-01-30,5163.55,5166.15,5076.7,5087.3,5110.049999999999,5143.399999999999,5053.949999999999,5199.499999999999,5020.599999999999,5232.8499999999985,4964.499999999999,5266.199999999999,4908.399999999998,5299.549999999997,4852.299999999999
2012-01-31,5125.25,5215.4,5120.15,5199.25,5178.266666666666,5236.383333333333,5141.133333333333,5273.516666666666,5083.016666666666,5331.633333333333,5045.883333333333,5389.75,5008.75,5447.866666666667,4971.616666666667
2012-02-01,5198.15,5244.6,5159.0,5235.7,5213.099999999999,5267.199999999999,5181.5999999999985,5298.7,5127.499999999999,5352.799999999999,5095.999999999998,5406.9,5064.499999999998,5460.999999999998,5032.999999999996
2012-02-02,5272.1,5289.95,5225.75,5269.9,5261.866666666667,5297.983333333334,5233.783333333334,5326.066666666667,5197.666666666667,5362.183333333333,5169.583333333334,5398.300000000001,5141.500000000002,5434.416666666668,5113.416666666668
2012-02-03,5276.1,5334.85,5255.55,5325.85,5305.416666666667,5355.283333333334,5275.983333333334,5384.716666666667,5226.116666666667,5434.583333333334,5196.683333333333,5484.449999999999,5167.25,5534.3166666666675,5137.816666666666
2012-02-06,5379.45,5390.05,5327.25,5361.65,5359.65,5392.049999999999,5329.249999999999,5422.45,5296.849999999999,5454.849999999999,5266.449999999999,5487.249999999998,5236.049999999997,5519.649999999998,5205.649999999998
2012-02-07,5412.95,5413.35,5322.95,5335.15,5357.15,5391.349999999999,5300.949999999999,5447.55,5266.749999999999,5481.75,5210.549999999998,5515.950000000001,5154.349999999997,5550.15,5098.149999999998
